#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2018-12-05T08:37:38 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)
#INFO	-ref=VIZ5c0785e20a08
#INFO	-out.max=9999
#INFO	queryParameters=30
#-oc.form=dec
#-out.max=9999
#-out.add=_RAJ,_DEJ
#-nav=cat:J/ApJ/839/92&tab:{J/ApJ/839/92/table1}&key:source=J/ApJ/839/92/table1&HTTPPRM:&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/ApJ/839/92/table1
#-order=I
#-out=EPIC
#-out=RAJ2000
#-out=DEJ2000
#-out=Ksmag
#-out=V-Ks
#-out=PPer
#-out=SPer
#-out=LC
#-out=S/M
#-out=DD
#-out=DDmov
#-out=Shch
#-out=Beat
#-out=CPeak
#-out=Close
#-out=Res
#-out=RV
#-out=C
#-out=Simbad
#Simbad=Simbad
#

#RESOURCE=yCat_18390092
#Name: J/ApJ/839/92
#Title: Praesepe members with K2 light curve data (Rebull+, 2017)
#Table	J_ApJ_839_92_table1:
#Name: J/ApJ/839/92/table1
#Title: Periods and supporting data for Praesepe members with K2 light curves
#Column	_RAJ2000	(F11.7)	Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F11.7)	Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
#Column	EPIC	(I9)	Ecliptic Plane Input Catalog identifier	[ucd=meta.id;meta.main]
#Column	RAJ2000	(A11)	Hour of Right Ascension (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(A11)	Degree of Declination (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	Ksmag	(F5.2)	[6/15.4]? Apparent Ks band Vega magnitude (1)	[ucd=phot.mag;em.IR.K]
#Column	V-Ks	(F5.2)	[0.3/7.8]? The (V-Ks) color index (2)	[ucd=phot.color;em.opt.V;em.IR.K]
#Column	PPer	(F7.4)	[0.04/34.3]? Primary period taken to be the rotation period	[ucd=time.period]
#Column	SPer	(F7.4)	[0.04/24.6]? Secondary period	[ucd=time.period]
#Column	LC	(F6.3)	[0/0.3]? LC used as best (4)	[ucd=time.period]
#Column	S/M	(a9)	Single or multi-period star indicator (5)	[ucd=meta.note]
#Column	DD	(A3)	Double-dip LC indicator (163 "yes")	[ucd=meta.code]
#Column	DDmov	(A3)	Moving double-dip LC indicator (121 "yes")	[ucd=meta.code]
#Column	Shch	(A3)	Shape changer indicator (297 "yes")	[ucd=meta.code]
#Column	Beat	(A3)	Full LC has beating visible indicator (77 "yes") (6)	[ucd=meta.code]
#Column	CPeak	(A3)	Complex, structured peak and/or wide peak indicator (68 "yes") (6)	[ucd=meta.code]
#Column	Close	(A3)	Resolved close periods indicator (68 "yes") (6)	[ucd=meta.code]
#Column	Res	(A3)	Resolved distant periods indicator (71 "yes") (6)	[ucd=meta.code]
#Column	RV	(I3)	Display the new Keck radial velocity measured for this star (table 12) [NULL integer written as an empty string]	[ucd=meta.ref.url]
#Column	C	(I3)	Link to other data from this paper (tables 4-6, 9-11) for this star [NULL integer written as an empty string]	[ucd=meta.ref.url]
#Column	Simbad	(a6)	Simbad column added by the CDS	[ucd=meta.ref.url]
deg	deg	 	"h:m:s"	"d:m:s"	mag	mag	d	d	d
_RAJ2000	_DEJ2000	EPIC	RAJ2000	DEJ2000	Ksmag	V-Ks	PPer	SPer	LC	S/M	DD	DDmov	Shch	Beat	CPeak	Close	Res	RV	C	Simbad
130.9035000	+20.5401111	212017183	08 43 36.84	+20 32 24.4	12.59	 4.95	 0.7397	       	 0.013	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.9037083	+20.5371944	212016988	08 43 36.89	+20 32 13.9	11.94	 3.91	19.9561	       	 0.008	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.9294583	+17.9083056	211841991	08 43 43.07	+17 54 29.9	11.31	 4.11	15.0679	       	 0.059	single   	yes	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.9314583	+19.0758611	211923502	08 43 43.55	+19 04 33.1	10.79	 2.59	11.6995	       	 0.019	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
130.9363750	+19.0662500	211922849	08 43 44.73	+19 03 58.5	11.87	 4.20	18.8313	       	 0.041	single   	no 	no 	no 	no 	no 	no 	no 	  0	  1	Simbad
130.9439167	+17.1567222	211788820	08 43 46.54	+17 09 24.2	10.35	 2.49	11.6641	       	 0.011	single   	yes	yes	yes	no 	no 	no 	no 	  0	  0	Simbad
130.9505833	+18.8007500	211905009	08 43 48.14	+18 48 02.7	 8.93	 1.18	 4.0454	 1.8537	 0.001	multi    	no 	no 	no 	yes	no 	no 	yes	  0	  0	Simbad
130.9551667	+17.6592778	211824166	08 43 49.24	+17 39 33.4	14.31	 6.67	 0.1657	 0.2064	 0.047	multi    	no 	no 	no 	no 	no 	yes	no 	  0	  0	Simbad
130.9565000	+17.1543889	211788655	08 43 49.56	+17 09 15.8	13.93	 7.04	 0.3634	 0.3522	 0.029	multi    	no 	no 	no 	no 	no 	yes	no 	  0	  0	Simbad
130.9600417	+17.4188056	211807213	08 43 50.41	+17 25 07.7	13.92	 5.75	 0.6136	       	 0.051	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.9618750	+20.3657500	212006723	08 43 50.85	+20 21 56.7	11.51	 3.73	18.6690	       	 0.009	single   	yes	yes	yes	no 	no 	no 	no 	  0	  0	Simbad
130.9657083	+17.6555833	211823898	08 43 51.77	+17 39 20.1	13.20	 4.86	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.9658750	+19.9135833	211978779	08 43 51.81	+19 54 48.9	10.97	 3.12	13.5950	       	 0.009	single   	yes	yes	yes	no 	no 	no 	no 	  0	  0	Simbad
130.9777917	+18.8935833	211911179	08 43 54.67	+18 53 36.9	10.41	 2.26	10.2967	       	 0.031	single   	no 	no 	yes	no 	yes	no 	no 	  0	  0	Simbad
130.9860417	+19.2716667	211936457	08 43 56.65	+19 16 18.0	14.61	 5.87	 0.3533	       	 0.052	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.9862917	+19.7256111	211966629	08 43 56.71	+19 43 32.2	10.53	 2.70	12.0732	       	 0.019	single   	yes	yes	yes	no 	no 	no 	no 	  0	  0	Simbad
130.9914167	+19.5164167	211952875	08 43 57.94	+19 30 59.1	14.51	 5.82	 0.2927	       	 0.042	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.9968750	+19.3161389	211939447	08 43 59.25	+19 18 58.1	12.16	 4.63	18.5849	       	 0.035	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.0027500	+20.6459167	212023593	08 44 00.66	+20 38 45.3	14.27	 5.60	 0.5745	       	 0.028	single   	yes	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.0162500	+19.0202222	211919680	08 44 03.90	+19 01 12.8	13.82	 6.03	 0.3071	       	 0.019	single   	no 	no 	no 	no 	no 	no 	no 	  0	  1	Simbad
131.0291250	+19.7916944	211970974	08 44 06.99	+19 47 30.1	12.65	 5.16	 1.4536	 1.3449	 0.010	multi    	no 	no 	no 	yes	no 	yes	no 	  0	  0	Simbad
131.0305417	+20.0769167	211989010	08 44 07.33	+20 04 36.9	 9.06	 1.09	 3.6816	 7.0382	 0.003	multi    	no 	no 	no 	yes	no 	no 	yes	  0	  1	Simbad
131.0455417	+21.7939722	212088298	08 44 10.93	+21 47 38.3	12.72	 4.94	15.2874	       	 0.039	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.0485000	+20.2166667	211997741	08 44 11.64	+20 13 00.0	12.86	 5.58	 1.3824	       	 0.019	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.0488333	+16.5423333	211745306	08 44 11.72	+16 32 32.4	13.62	 5.35	 1.0393	       	 0.024	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.0498333	+17.9021667	211841501	08 44 11.96	+17 54 07.8	 8.78	 1.18	 1.8829	 0.8960	 0.001	multi    	no 	no 	no 	yes	yes	no 	yes	  0	  0	Simbad
131.0513333	+20.7169444	212027753	08 44 12.32	+20 43 01.0	13.54	 5.68	 0.9975	       	 0.084	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.0551667	+18.8198333	211906287	08 44 13.24	+18 49 11.4	10.94	 3.24	12.1985	       	 0.013	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
131.0552917	+18.9834444	211917204	08 44 13.27	+18 59 00.4	11.31	 3.35	14.3652	       	 0.003	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
131.0710833	+18.7365833	211900700	08 44 17.06	+18 44 11.7	10.26	 2.08	11.0069	       	 0.005	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
131.0730833	+22.7511389	212136619	08 44 17.54	+22 45 04.1	12.51	 4.45	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.0760417	+20.8301111	212034597	08 44 18.25	+20 49 48.4	13.46	 5.63	 2.7560	 0.7596	 0.016	multi    	no 	no 	no 	no 	no 	no 	yes	  0	  0	Simbad
131.0797083	+18.9360833	211914124	08 44 19.13	+18 56 09.9	12.06	 4.96	18.0676	       	 0.014	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.0885000	+19.9365833	211980252	08 44 21.24	+19 56 11.7	13.26	 5.36	13.2579	       	 0.020	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.0967083	+20.2321389	211998650	08 44 23.21	+20 13 55.7	13.35	 5.42	 2.0868	       	 0.022	single   	yes	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.1064583	+22.5997500	212129124	08 44 25.55	+22 35 59.1	12.97	 5.01	 6.7967	       	 0.040	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.1105000	+19.7933056	211971074	08 44 26.52	+19 47 35.9	10.91	 3.18	14.3115	       	 0.012	single   	yes	yes	yes	no 	no 	no 	no 	  0	  0	Simbad
131.1133750	+18.8724167	211909798	08 44 27.21	+18 52 20.7	13.64	 5.48	 1.3744	       	 0.013	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.1153750	+18.9693333	211916235	08 44 27.69	+18 58 09.6	12.87	 5.26	16.6552	       	 0.027	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.1327500	+19.5548056	211955324	08 44 31.86	+19 33 17.3	12.96	 5.23	 5.9612	       	 0.047	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.1341667	+21.4037500	212067143	08 44 32.20	+21 24 13.5	11.22	 4.74	18.9531	       	 0.006	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
131.1357917	+21.6831389	212082288	08 44 32.59	+21 40 59.3	12.45	 4.94	 3.9776	       	 0.083	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.1370833	+18.9640556	211915918	08 44 32.90	+18 57 50.6	12.39	 4.74	 4.6652	       	 0.030	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
131.1437083	+20.3415278	212005204	08 44 34.49	+20 20 29.5	13.26	 5.01	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.1505833	+18.5991944	211891359	08 44 36.14	+18 35 57.1	10.65	 3.70	12.7863	       	 0.031	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
131.1516250	+19.2882500	211937592	08 44 36.39	+19 17 17.7	14.63	 5.82	 0.2054	       	 0.050	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.1686667	+21.7649444	212086697	08 44 40.48	+21 45 53.8	12.34	 4.86	24.9967	       	 0.023	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.1697917	+20.1936111	211996321	08 44 40.75	+20 11 37.0	11.07	 3.17	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.1867083	+19.4061389	211945445	08 44 44.81	+19 24 22.1	12.34	 4.98	21.3491	       	 0.006	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.2029583	+20.2905278	212002216	08 44 48.71	+20 17 25.9	10.51	 2.36	10.8862	 5.6105	 0.017	multi    	no 	no 	yes	yes	no 	yes	yes	  0	  0	Simbad
131.2215000	+16.9669444	211775403	08 44 53.16	+16 58 01.0	13.68	 5.25	 0.5402	       	 0.019	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.2244583	+21.6184722	212078811	08 44 53.87	+21 37 06.5	12.01	 4.46	23.8745	       	 0.011	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.2495417	+20.0989722	211990403	08 44 59.89	+20 05 56.3	12.96	 5.07	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.2610000	+20.5121389	212015504	08 45 02.64	+20 30 43.7	11.10	 4.09	24.1059	       	 0.010	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
131.2660000	+21.4716944	212070886	08 45 03.84	+21 28 18.1	14.23	 5.66	 0.5789	       	 0.046	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.2675833	+20.3577222	212006227	08 45 04.22	+20 21 27.8	 9.13	 1.27	 3.6691	       	 0.009	multi    	yes	yes	yes	yes	yes	no 	no 	  0	  0	Simbad
131.2725000	+22.6825278	212133190	08 45 05.40	+22 40 57.1	14.28	 6.03	 1.6128	       	 0.038	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.2745833	+19.2992778	211938350	08 45 05.90	+19 17 57.4	13.55	 5.30	26.4715	       	 0.022	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.2754583	+20.4536944	212012042	08 45 06.11	+20 27 13.3	14.68	 6.27	 0.7241	       	 0.075	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.2806250	+20.3949444	212008490	08 45 07.35	+20 23 41.8	10.05	 1.86	11.0930	 4.5692	 0.009	multi    	no 	no 	yes	no 	yes	no 	yes	  0	  0	Simbad
131.2855833	+19.1522778	211928526	08 45 08.54	+19 09 08.2	13.58	 5.58	 1.7955	       	 0.024	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.3014583	+19.3068611	211938817	08 45 12.35	+19 18 24.7	13.83	 5.78	 0.4644	       	 0.024	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.3102083	+19.5556944	211955381	08 45 14.45	+19 33 20.5	13.90	 5.99	 0.8757	 0.4002	 0.028	multi    	no 	no 	no 	no 	no 	no 	yes	  0	  0	Simbad
131.3122500	+18.7610833	211902344	08 45 14.94	+18 45 39.9	13.41	 5.23	 5.7800	       	 0.050	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.3250000	+18.8903611	211910977	08 45 18.00	+18 53 25.3	 8.60	 1.06	 2.2942	       	 0.003	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
131.3298750	+19.0030000	211918547	08 45 19.17	+19 00 10.8	10.90	 2.98	12.8311	       	 0.007	single   	yes	yes	yes	no 	no 	no 	no 	  0	  0	Simbad
131.3355417	+18.8753611	211909987	08 45 20.53	+18 52 31.3	 7.84	 0.72	 0.0435	 0.0486	 0.003	multi    	no 	no 	no 	no 	no 	yes	no 	  0	  0	Simbad
131.3376250	+18.8257222	211906671	08 45 21.03	+18 49 32.6	14.22	 5.82	 0.6325	       	 0.022	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.3381667	+18.8843056	211910548	08 45 21.16	+18 53 03.5	13.63	 5.17	 2.1317	       	 0.010	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.3430833	+19.8278056	211973218	08 45 22.34	+19 49 40.1	12.50	 5.40	 1.7383	 8.4047	 0.023	multi    	no 	no 	no 	yes	no 	no 	yes	  0	  0	Simbad
131.3433333	+19.0356111	211920710	08 45 22.40	+19 02 08.2	12.83	 5.46	 1.3322	 2.4081	 0.018	multi    	no 	no 	no 	yes	no 	no 	yes	  0	  0	Simbad
131.3570833	+18.7133333	211899094	08 45 25.70	+18 42 48.0	10.44	 2.43	12.3875	       	 0.003	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
131.3582917	+20.4229444	212010154	08 45 25.99	+20 25 22.6	11.21	 3.56	14.7165	       	 0.009	single   	yes	yes	yes	no 	no 	no 	no 	  0	  0	Simbad
131.3582917	+20.4273889	212010383	08 45 25.99	+20 25 38.6	10.88	 3.33	14.4700	       	 0.008	single   	yes	yes	yes	no 	no 	no 	no 	  0	  0	Simbad
131.3595833	+19.7843889	211970517	08 45 26.30	+19 47 03.8	11.72	 4.74	 0.9071	       	 0.007	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.3609583	+19.2368611	211934092	08 45 26.63	+19 14 12.7	13.04	 5.51	 1.0330	 0.6037	 0.008	multi    	no 	no 	no 	no 	no 	yes	no 	  0	  0	Simbad
131.3664167	+21.6535556	212080687	08 45 27.94	+21 39 12.8	 9.26	 1.30	 4.9122	       	 0.005	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
131.3667917	+21.8007778	212088614	08 45 28.03	+21 48 02.8	13.24	 4.73	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.3677083	+20.3954167	212008515	08 45 28.25	+20 23 43.5	 7.86	 0.77	 0.0587	 0.0513	 0.006	multi    	no 	no 	no 	no 	no 	yes	no 	  0	  0	Simbad
131.3691250	+18.9966667	211918097	08 45 28.59	+18 59 48.0	14.40	 5.59	 0.2576	       	 0.035	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.3770417	+20.5901667	212020223	08 45 30.49	+20 35 24.6	 8.77	 1.05	 0.9516	 2.2123	 0.001	multi    	no 	no 	no 	yes	yes	yes	yes	  0	  0	Simbad
131.3840833	+18.9644722	211915935	08 45 32.18	+18 57 52.1	12.92	 4.97	18.2413	       	 0.022	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.3928750	+16.9110000	211771406	08 45 34.29	+16 54 39.6	14.16	 5.41	 0.9324	       	 0.053	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.4035417	+18.5986944	211891321	08 45 36.85	+18 35 55.3	12.06	 5.17	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.4036667	+18.7236389	211899790	08 45 36.88	+18 43 25.1	13.68	 5.38	 1.8267	       	 0.014	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.4187083	+20.1737222	211995082	08 45 40.49	+20 10 25.4	12.59	 4.75	26.5908	       	 0.014	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.4203333	+18.5826111	211890182	08 45 40.88	+18 34 57.4	14.08	 5.62	 2.3401	       	 0.038	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.4412083	+20.4947222	212014492	08 45 45.89	+20 29 41.0	12.10	 4.46	17.8294	       	 0.023	single   	yes	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.4438750	+19.0494722	211921647	08 45 46.53	+19 02 58.1	 7.53	 0.50	 1.8150	 1.7000	 0.001	multi    	no 	no 	no 	no 	yes	no 	no 	  0	  1	Simbad
131.4491250	+20.7129167	212027502	08 45 47.79	+20 42 46.5	13.24	 5.42	 6.2031	       	 0.053	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.4498333	+19.6051944	211958687	08 45 47.96	+19 36 18.7	13.00	 5.52	 1.1931	 0.2369	 0.021	multi    	no 	no 	no 	no 	no 	no 	yes	  0	  0	Simbad
131.4528333	+21.5323611	212074153	08 45 48.68	+21 31 56.5	12.57	 5.10	15.3599	       	 0.045	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.4641250	+19.4243333	211946708	08 45 51.39	+19 25 27.6	12.18	 4.60	21.0295	       	 0.019	single   	yes	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
131.4700000	+19.3168333	211939484	08 45 52.80	+19 19 00.6	12.10	 4.42	       	       	      	timescale	no 	no 	no 	no 	no 	no 	no 	  0	  1	Simbad
131.5081250	+20.5341944	212016828	08 46 01.95	+20 32 03.1	14.36	 6.25	 0.5861	       	 0.059	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.5382917	+21.6080000	212078299	08 46 09.19	+21 36 28.8	13.18	 5.55	 1.5918	       	 0.021	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.5429167	+22.9957778	212148248	08 46 10.30	+22 59 44.8	15.09	 6.86	 0.3636	       	 0.127	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.9535833	+18.6054167	211891774	08 47 48.86	+18 36 19.5	12.77	 5.29	 0.5939	 1.1955	 0.013	multi    	no 	no 	no 	no 	no 	no 	yes	  0	  0	Simbad
131.9597500	+19.8678611	211975860	08 47 50.34	+19 52 04.3	14.64	 6.35	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.9604583	+19.1530556	211928574	08 47 50.51	+19 09 11.0	13.57	 5.16	 1.4922	       	 0.027	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.9742917	+19.1314722	211927174	08 47 53.83	+19 07 53.3	13.54	 5.24	 1.8778	       	 0.036	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.9780000	+20.0618889	211988080	08 47 54.72	+20 03 42.8	12.03	 4.16	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
131.9812500	+19.7683056	211969443	08 47 55.50	+19 46 05.9	11.90	 3.55	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
132.0009583	+20.4018889	212008913	08 48 00.23	+20 24 06.8	13.69	 5.45	 2.2464	       	 0.021	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
132.0053750	+19.8275278	211973202	08 48 01.29	+19 49 39.1	13.51	 5.32	 1.6312	       	 0.015	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
132.0072500	+18.6771111	211896596	08 48 01.74	+18 40 37.6	 8.81	 1.66	 2.9752	       	 0.014	single   	no 	no 	yes	no 	no 	no 	no 	  0	  2	Simbad
132.0206250	+19.4705000	211949871	08 48 04.95	+19 28 13.8	12.54	 4.67	15.9493	       	 0.028	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
132.0310000	+19.9164167	211978972	08 48 07.44	+19 54 59.1	13.40	 5.37	 1.9338	       	 0.028	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
132.0425000	+19.1499444	211928367	08 48 10.20	+19 08 59.8	14.78	 6.49	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
132.0546667	+21.4334444	212068777	08 48 13.12	+21 26 00.4	14.28	 5.63	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
132.0615000	+22.5590278	212127087	08 48 14.76	+22 33 32.5	11.65	 4.18	18.4042	       	 0.053	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
132.0719167	+16.9131944	211771577	08 48 17.26	+16 54 47.5	10.60	 3.01	11.1526	       	 0.020	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
132.0727500	+17.5407222	211815893	08 48 17.46	+17 32 26.6	10.84	 2.98	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
132.0938333	+18.6124167	211892240	08 48 22.52	+18 36 44.7	12.32	 4.54	20.7332	       	 0.030	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
132.0982083	+19.8365833	211973760	08 48 23.57	+19 50 11.7	12.84	 4.88	13.1716	       	 0.015	single   	yes	yes	yes	no 	no 	no 	no 	  0	  0	Simbad
132.1060000	+19.1609167	211929081	08 48 25.44	+19 09 39.3	13.72	     	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
132.1084583	+22.6086667	212129540	08 48 26.03	+22 36 31.2	13.41	 5.24	 2.0978	       	 0.029	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
132.1252500	+18.9509444	211915085	08 48 30.06	+18 57 03.4	14.36	 6.31	 0.6935	       	 0.083	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
132.1273333	+19.7519722	211968460	08 48 30.56	+19 45 07.1	14.56	 6.19	 0.7938	       	 0.031	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
132.1332917	+17.7283056	211828967	08 48 31.99	+17 43 41.9	13.36	 5.36	 1.1265	       	 0.035	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
132.1362500	+16.9398889	211773459	08 48 32.70	+16 56 23.6	11.47	 4.35	 5.9188	       	 0.048	single   	no 	no 	no 	no 	no 	no 	no 	  0	  1	Simbad
132.1421250	+19.0213056	211919763	08 48 34.11	+19 01 16.7	14.49	 7.02	 0.5438	       	 0.062	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
132.1437500	+19.9326111	211980019	08 48 34.50	+19 55 57.4	11.89	 4.57	25.6268	 1.0524	 0.019	multi    	no 	no 	no 	no 	no 	no 	yes	  0	  0	Simbad
132.2047500	+20.2242500	211998192	08 48 49.14	+20 13 27.3	11.83	 4.19	18.8523	       	 0.007	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
132.2082500	+20.4433056	212011394	08 48 49.98	+20 26 35.9	11.86	 4.13	18.3688	       	 0.008	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
132.2343750	+23.3323611	212163442	08 48 56.25	+23 19 56.5	10.86	 4.10	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
132.2495833	+20.6987500	212026716	08 48 59.90	+20 41 55.5	13.72	 5.77	 0.2993	       	 0.027	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
132.2604167	+21.5567222	212075509	08 49 02.50	+21 33 24.2	12.45	 5.38	 5.1339	       	 0.027	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
132.3115000	+20.7169167	212027750	08 49 14.76	+20 43 00.9	10.82	 2.91	20.8374	       	 0.002	single   	no 	no 	yes	no 	no 	no 	no 	  1	  1	Simbad
132.3187917	+21.5867500	212077095	08 49 16.51	+21 35 12.3	11.53	 4.88	 1.1331	       	 0.063	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
132.3348333	+16.4484167	211738707	08 49 20.36	+16 26 54.3	13.62	 5.67	 0.3034	 0.1126	 0.015	multi    	no 	no 	no 	no 	no 	no 	yes	  0	  0	Simbad
132.3420000	+22.2727500	212112752	08 49 22.08	+22 16 21.9	12.23	 4.81	 4.1243	       	 0.029	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
132.3501667	+20.2351389	211998837	08 49 24.04	+20 14 06.5	13.42	 5.65	 0.6686	 1.0755	 0.016	multi    	no 	no 	no 	no 	no 	no 	yes	  0	  0	Simbad
